,micro_labels,macro_labels,ar_labels,frame_name,features
1104,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1104,[[0.09875454 0.73381454 0.17915    ... 0.40798423 0.24533156 0.5951923 ]]
1105,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1105,[[0.03204158 0.5062592  0.10805437 ... 0.41627276 0.16967262 0.50560933]]
1106,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1106,[[0.0162414  0.6945659  0.13005947 ... 0.63517296 0.22779438 0.984496  ]]
1107,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1107,[[0.02057402 0.7364131  0.17886594 ... 0.31671163 0.21042985 0.55674714]]
1108,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1108,[[0.02100012 0.73244643 0.179626   ... 0.31590503 0.2095887  0.55390674]]
1109,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1109,[[0.05479665 0.6182371  0.14778577 ... 0.34258857 0.28052226 0.43581337]]
1110,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1110,[[0.01196448 0.64686334 0.05960926 ... 0.17033474 0.24187037 0.6651672 ]]
1111,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1111,[[0.07780664 0.7706555  0.15443179 ... 0.3123273  0.02837897 0.5626516 ]]
1112,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1112,[[0.2205547  0.76517975 0.22662193 ... 0.31507578 0.0630494  0.9108488 ]]
1113,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1113,[[0.2147895  0.86194557 0.14242344 ... 0.3041957  0.02153459 1.4961016 ]]
1114,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1114,[[0.21207492 0.860517   0.143013   ... 0.31606293 0.02125702 1.5020589 ]]
1115,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1115,[[0.2122059  0.7908855  0.14654134 ... 0.07303121 0.10483917 1.2342958 ]]
1116,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1116,[[0.09001894 0.89522314 0.23357414 ... 0.14644618 0.06318096 1.0997736 ]]
1117,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1117,[[0.09987434 0.8341361  0.29123244 ... 0.12093698 0.08311382 0.8963075 ]]
1118,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1118,[[0.31946126 0.74934155 0.33527672 ... 0.07313406 0.07517932 0.7188516 ]]
1119,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1119,[[0.09856279 0.7373665  0.10457853 ... 0.06929906 0.16480501 0.4699799 ]]
1120,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1120,[[0.09774204 0.73594403 0.10350915 ... 0.07195159 0.16944239 0.46690834]]
1121,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1121,[[0.11631966 0.63988644 0.07435696 ... 0.08554693 0.12430308 0.59620035]]
1122,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1122,[[0.24984516 0.7845159  0.11573662 ... 0.03294102 0.08859492 0.79493755]]
1123,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1123,[[0.06730372 0.7646725  0.04056505 ... 0.03256532 0.05885341 0.6943817 ]]
1124,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1124,[[0.12244459 0.7532042  0.03576623 ... 0.02013578 0.12114839 0.51445043]]
1125,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1125,[[0.09301139 0.61464936 0.11397158 ... 0.06609812 0.17882459 0.7723969 ]]
1126,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1126,[[0.09522373 0.61262566 0.10985555 ... 0.06466129 0.17958188 0.78224945]]
1127,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1127,[[0.06211947 0.8424942  0.15451707 ... 0.05096688 0.2016652  0.4352619 ]]
1128,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1128,[[0.08998404 0.86119246 0.31851488 ... 0.08642776 0.03152154 0.57386893]]
1129,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1129,[[0.07555158 0.7386769  0.2731745  ... 0.0532416  0.23781535 0.5789477 ]]
1130,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1130,[[0.070268   0.80172634 0.13977312 ... 0.04143966 0.4235403  0.8749541 ]]
1131,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1131,[[0.03520392 0.612293   0.10712172 ... 0.01472908 0.2949436  0.6315243 ]]
1132,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1132,[[0.0363431  0.6069209  0.1065148  ... 0.01266341 0.2909816  0.6328858 ]]
1133,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1133,[[0.08845382 0.60171056 0.18711986 ... 0.09690402 0.15876687 0.6467885 ]]
1134,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1134,[[0.03037616 0.6300434  0.237841   ... 0.24179994 0.17929848 0.83686036]]
1135,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1135,[[0.04968168 0.5812158  0.14736311 ... 0.27903125 0.41702393 1.0573691 ]]
1136,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1136,[[0.04654174 0.70404005 0.1367359  ... 0.28317648 0.5972247  1.0984864 ]]
1137,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1137,[[0.17431228 0.81367505 0.27308005 ... 0.35532603 0.67482483 1.355761  ]]
1138,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1138,[[0.17289062 0.8153057  0.2672737  ... 0.35272735 0.6646787  1.3646911 ]]
1139,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1139,[[0.17204271 0.6569515  0.38551512 ... 0.37790114 0.62420654 0.9390262 ]]
1140,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1140,[[0.09258356 0.669596   0.35965618 ... 0.6865114  0.36186272 1.0315522 ]]
1141,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1141,[[0.16367139 0.6273651  0.27994636 ... 0.5232139  0.6447987  0.9472197 ]]
1142,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1142,[[0.08337424 0.68462294 0.2784404  ... 0.5807945  0.55090195 0.8048252 ]]
1143,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1143,[[0.03282496 0.73339367 0.19164973 ... 0.8029397  0.56552476 0.9583755 ]]
1144,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1144,[[0.03160674 0.7318431  0.18813412 ... 0.8034344  0.56305975 0.9763925 ]]
1145,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1145,[[0.09115314 0.6959654  0.20739974 ... 0.38583633 0.6854925  0.7638553 ]]
1146,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1146,[[0.15434037 0.6612037  0.1823158  ... 0.12404859 0.36206856 0.5221047 ]]
1147,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1147,[[0.01970289 0.6397284  0.09813648 ... 0.27095073 0.4286534  1.3332292 ]]
1148,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1148,[[0.01033726 0.6575221  0.1654937  ... 0.05120025 0.30010435 0.7935585 ]]
1149,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1149,[[0.01966138 0.7966174  0.14092788 ... 0.04790926 0.11535708 0.7715191 ]]
1150,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1150,[[0.01874965 0.8032878  0.13782069 ... 0.04777003 0.11691602 0.7656267 ]]
1151,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1151,[[0.01643477 0.8227148  0.16494754 ... 0.10269405 0.21473266 0.7076431 ]]
1152,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1152,[[0.02238248 0.8806889  0.20591688 ... 0.21471556 0.49909246 0.77204144]]
1153,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1153,[[0.         0.80400157 0.1921841  ... 0.13271517 0.44709104 0.6931942 ]]
1154,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1154,[[0.03910402 0.8443384  0.33831495 ... 0.17385845 0.41998917 0.67896706]]
1155,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1155,[[0.03724735 0.7795872  0.35181594 ... 0.09784269 0.18067935 0.8705706 ]]
1156,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1156,[[0.03681918 0.7883745  0.35241637 ... 0.10374866 0.18247458 0.90808696]]
1157,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1157,[[0.00585904 0.63963574 0.3440007  ... 0.26043373 0.35898978 0.8810966 ]]
1158,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1158,[[0.         0.6839907  0.240611   ... 0.3354214  0.44900474 0.9686574 ]]
1159,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1159,[[0.0091174  0.8431474  0.2559439  ... 0.23317613 0.33430842 1.2231102 ]]
1160,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1160,[[0.         1.0635504  0.28139868 ... 0.14614639 0.47317922 1.3357077 ]]
1161,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1161,[[0.         0.70396084 0.17187549 ... 0.05939904 0.7450233  0.94544065]]
1162,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1162,[[0.         0.6997709  0.17589836 ... 0.05955911 0.7473988  0.933506  ]]
1163,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1163,[[0.         0.7345155  0.1737434  ... 0.25463048 0.8774328  1.0954216 ]]
1164,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1164,[[0.         0.7157684  0.18149433 ... 0.16167292 0.7884457  1.078337  ]]
1165,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1165,[[0.         0.7666951  0.17701575 ... 0.20830536 0.95800865 0.966641  ]]
1166,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1166,[[0.         0.652109   0.1883002  ... 0.14422284 0.74480915 0.7133833 ]]
1167,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1167,[[0.03518749 0.76528245 0.21408421 ... 0.19618845 0.8746701  0.6222671 ]]
1168,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1168,[[0.03453117 0.77273923 0.2189084  ... 0.19550735 0.9010954  0.61752415]]
1169,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1169,[[0.0090055  0.635685   0.12824403 ... 0.1835366  1.1075567  0.69712883]]
1170,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1170,[[0.01028907 0.8572773  0.183361   ... 0.20077038 1.0394524  1.0132474 ]]
1171,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1171,[[0.         0.72300136 0.1766244  ... 0.16683613 0.8161436  0.52556926]]
1172,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1172,[[0.         0.73005766 0.22533602 ... 0.23067237 1.0864851  0.57480085]]
1173,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1173,[[0.         0.7933338  0.22518745 ... 0.28285888 0.68130964 0.46306586]]
1174,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1174,[[0.         0.7843077  0.21536584 ... 0.2862895  0.70130813 0.4495654 ]]
1175,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1175,[[0.00947532 0.6324261  0.1160197  ... 0.25559822 0.93867964 0.92530775]]
1176,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1176,[[0.         0.47853285 0.13106833 ... 0.2126262  0.43636322 0.79806685]]
1177,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1177,[[0.01676007 0.51327133 0.19635735 ... 0.39360073 0.61085725 0.7981473 ]]
1178,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1178,[[0.07777415 0.7491381  0.23355249 ... 0.27063257 0.6080971  0.6083785 ]]
1179,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1179,[[0.06682574 0.5226294  0.15495464 ... 0.19295749 0.45393905 0.601689  ]]
1180,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1180,[[0.06595579 0.52770406 0.150956   ... 0.19327669 0.4521689  0.5730007 ]]
1181,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1181,[[0.09822193 0.5941935  0.1593113  ... 0.2643633  0.30333248 0.77871716]]
1182,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1182,[[0.00482408 0.5101845  0.06939334 ... 0.3267258  0.31526154 1.0373819 ]]
1183,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1183,[[0.07022458 0.6676886  0.09878229 ... 0.17821665 0.1814629  1.4819119 ]]
1184,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1184,[[0.01251093 0.5831113  0.07780919 ... 0.25021812 0.21684444 1.1020461 ]]
1185,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1185,[[0.04856616 0.46217617 0.05111295 ... 0.1345682  0.40137184 0.8761189 ]]
1186,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1186,[[0.05055083 0.4618634  0.04996259 ... 0.12767409 0.39224148 0.8547694 ]]
1187,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1187,[[0.05560482 0.5280552  0.08094832 ... 0.0988695  0.18822351 0.5277149 ]]
1188,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1188,[[0.0035048  0.4923769  0.06284367 ... 0.2205068  0.16387375 0.46392646]]
1189,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1189,[[0.01972724 0.67596513 0.04309351 ... 0.17438613 0.26007062 0.52113414]]
1190,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1190,[[0.00675459 0.5316177  0.07951703 ... 0.22084878 0.13921389 0.73151433]]
1191,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1191,[[0.         0.43986723 0.05511553 ... 0.16100611 0.1262359  0.52378637]]
1192,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1192,[[0.00132345 0.44961536 0.05625643 ... 0.15435304 0.12514694 0.53191215]]
1193,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1193,[[0.         0.47136906 0.09729631 ... 0.25397235 0.25569606 0.57549906]]
1194,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1194,[[0.         0.70423126 0.10863435 ... 0.30381194 0.29605457 0.44902575]]
1195,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1195,[[0.00401264 0.700616   0.11640923 ... 0.39956245 0.27089652 0.7303746 ]]
1196,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1196,[[0.         0.84593254 0.19715036 ... 0.20351356 0.14537147 0.58893543]]
1197,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1197,"[[1.0235905e-05 8.7729299e-01 1.7181514e-01 ... 1.5742154e-01
  1.0200434e-01 7.1306473e-01]]"
1198,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1198,[[0.         0.87157464 0.1712912  ... 0.16081294 0.10283455 0.70596325]]
1199,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1199,[[0.0169041  0.51384    0.08748695 ... 0.08136313 0.21484184 0.72374845]]
1200,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1200,[[0.02828372 0.5648955  0.03924133 ... 0.05324909 0.22868499 0.7330061 ]]
1201,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1201,[[0.00864417 0.5760744  0.04941398 ... 0.15464889 0.2675929  1.0153599 ]]
1202,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1202,[[0.05478497 0.5369972  0.07881409 ... 0.01027438 0.17188048 1.1687571 ]]
1203,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1203,[[0.06679258 0.53431183 0.09318649 ... 0.06224866 0.08656587 1.0526649 ]]
1204,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1204,[[0.07064087 0.5386666  0.09285883 ... 0.0617461  0.08920292 1.0552471 ]]
1205,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1205,[[0.03077746 0.62954533 0.11998403 ... 0.09585341 0.09611059 0.807229  ]]
1206,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1206,[[0.03269934 0.4177964  0.05789162 ... 0.01217489 0.07023054 0.7399208 ]]
1207,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1207,[[0.03259379 0.4849662  0.03825559 ... 0.09270239 0.12475714 0.9012779 ]]
1208,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1208,[[0.01361299 0.4693164  0.05426297 ... 0.10225207 0.17231783 0.68182725]]
1209,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1209,[[0.         0.52764744 0.06736659 ... 0.01396185 0.04500488 0.5963426 ]]
1210,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1210,[[0.         0.52825904 0.06403108 ... 0.01093359 0.04990736 0.58797467]]
1211,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1211,[[0.02468    0.61180985 0.07057551 ... 0.09980803 0.09931161 0.94653416]]
1212,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1212,[[0.01136466 0.5830596  0.05834673 ... 0.07610244 0.06232331 0.86290073]]
1213,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1213,[[0.00891085 0.51589024 0.02584208 ... 0.00424711 0.02953327 0.8683476 ]]
1214,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1214,[[0.         0.4790447  0.0781783  ... 0.07267296 0.         0.7775618 ]]
1215,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1215,[[0.         0.56851584 0.0419209  ... 0.12613925 0.         0.8575326 ]]
1216,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1216,[[0.         0.57195103 0.04470214 ... 0.11868563 0.         0.8785524 ]]
1217,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1217,"[[0.00000000e+00 6.37883544e-01 4.93910015e-02 ... 1.23232774e-01
  2.48593686e-04 8.20683599e-01]]"
1218,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1218,[[0.         0.6193193  0.03393399 ... 0.15751092 0.01096161 1.1782619 ]]
1219,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1219,[[0.         0.6297421  0.04957424 ... 0.13198593 0.02306376 1.1690437 ]]
1220,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1220,[[0.         0.7099631  0.04206092 ... 0.15922764 0.02038512 1.1564821 ]]
1221,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1221,[[0.         0.6502143  0.06084579 ... 0.04348796 0.02696215 0.84812826]]
1222,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1222,[[0.         0.63186646 0.05935155 ... 0.0378909  0.02419717 0.8555874 ]]
1223,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1223,[[0.         0.5952227  0.06650551 ... 0.04782545 0.00821864 0.82162774]]
1224,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1224,[[0.         0.6647051  0.09517087 ... 0.18505931 0.01529492 0.9363046 ]]
1225,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1225,[[0.         0.6747306  0.10376389 ... 0.27654526 0.02151985 0.98569256]]
1226,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1226,[[0.         0.5368307  0.09257979 ... 0.23688473 0.0254173  1.1002498 ]]
1227,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1227,[[0.         0.6629321  0.05977398 ... 0.16004764 0.06939585 0.8421228 ]]
1228,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1228,[[0.         0.6669833  0.05328228 ... 0.17501587 0.06623373 0.89370865]]
1229,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1229,[[0.         0.5563042  0.03310692 ... 0.16525862 0.08389797 0.7639411 ]]
1230,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1230,[[0.         0.8072262  0.0865486  ... 0.20760818 0.18193771 0.7382307 ]]
1231,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1231,[[0.         0.67468995 0.1023158  ... 0.16338569 0.14544345 0.81432945]]
1232,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1232,[[0.         0.60912186 0.09488782 ... 0.11381492 0.1250552  0.7812907 ]]
1233,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1233,[[0.         0.66513103 0.09319506 ... 0.19873534 0.06148261 0.6790613 ]]
1234,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1234,[[0.         0.66612375 0.09339818 ... 0.2048019  0.06222769 0.6645048 ]]
1235,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1235,[[0.         0.8211494  0.12813307 ... 0.17904969 0.14399153 1.0497409 ]]
1236,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1236,[[0.         0.8020001  0.09858217 ... 0.12539572 0.06476095 0.79899174]]
1237,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1237,[[0.         0.81124586 0.06877576 ... 0.14649254 0.08303548 0.9720433 ]]
1238,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1238,[[0.00643732 0.6859682  0.07095477 ... 0.07128465 0.14343306 0.7888585 ]]
1239,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1239,[[0.         0.7988913  0.05985354 ... 0.15973206 0.09840277 0.9342513 ]]
1240,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1240,[[0.         0.7920675  0.05744049 ... 0.16712372 0.1028595  0.9385028 ]]
1241,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1241,[[0.00258188 0.6925892  0.07114775 ... 0.19763976 0.05312696 1.1549137 ]]
1242,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1242,[[0.         0.72716504 0.08200711 ... 0.12448366 0.06701842 0.9344742 ]]
1243,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1243,[[0.         0.65749663 0.07623884 ... 0.18245529 0.03055934 0.994678  ]]
1244,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1244,[[0.         0.67668194 0.09118054 ... 0.15674917 0.04456647 1.0360864 ]]
1245,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1245,[[0.00748566 0.6902142  0.07243889 ... 0.16273186 0.08500673 0.99400556]]
1246,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1246,[[0.00696666 0.69983643 0.07000137 ... 0.15844116 0.08125024 0.9651577 ]]
1247,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1247,[[0.         0.72890896 0.05872738 ... 0.11911726 0.20438473 0.88921463]]
1248,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1248,[[0.         0.70040935 0.05931558 ... 0.13471852 0.04570713 0.9300359 ]]
1249,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1249,[[0.         0.8071868  0.07876603 ... 0.15835647 0.05799574 0.986383  ]]
1250,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1250,[[0.         0.7331833  0.06970789 ... 0.08923681 0.04044938 0.57544136]]
1251,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1251,[[0.         0.7178729  0.06934146 ... 0.1169178  0.07437421 1.0491134 ]]
1252,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1252,[[0.         0.71631324 0.07130713 ... 0.11167739 0.07521011 1.0486513 ]]
1253,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1253,[[0.         0.7485263  0.10097822 ... 0.14593565 0.17771046 0.8574397 ]]
1254,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1254,[[0.         0.7111224  0.08578676 ... 0.06171998 0.11624049 1.0219073 ]]
1255,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1255,[[0.         0.67813087 0.07702468 ... 0.14193739 0.10289186 0.7989135 ]]
1256,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1256,[[0.         0.7214512  0.07615426 ... 0.14218815 0.09925056 0.919192  ]]
1257,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1257,[[0.         0.74890196 0.08244104 ... 0.14114967 0.08530005 0.8562574 ]]
1258,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1258,[[0.         0.7401611  0.07872272 ... 0.13955668 0.08670279 0.84985995]]
1259,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1259,[[0.         0.6311082  0.03731845 ... 0.18837826 0.0937665  0.7814248 ]]
1260,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1260,[[0.00494907 0.6962471  0.03408675 ... 0.30598027 0.1883226  0.8197185 ]]
1261,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1261,[[0.         0.7856383  0.06891935 ... 0.25023916 0.09968152 0.82643914]]
1262,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1262,[[0.         0.78458023 0.04796563 ... 0.23746976 0.0681194  1.1794934 ]]
1263,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1263,[[0.         0.5629396  0.04293476 ... 0.2536809  0.13213407 0.9949605 ]]
1264,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1264,[[0.         0.5625443  0.04120669 ... 0.24704115 0.13452336 0.9710373 ]]
1265,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1265,[[0.         0.6232197  0.0662045  ... 0.18618049 0.06616754 0.9089501 ]]
1266,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1266,[[0.         0.78737855 0.06702475 ... 0.21202938 0.16226465 0.9598259 ]]
1267,lie_still,lying_down,actor_repositioning,actor_1_bed_full_ph_cam_1_1267,[[0.01738161 0.6817146  0.07579824 ... 0.18285434 0.10498699 1.2547666 ]]
